overshotting,mass,metallicity,He_Abundance,"""Age""","""Log L""","""Log Teff""","""Log g""","""Log Tc""",Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
1,2.0,0.008,0.25,934000000.0,1.837,3.691,2.614,8.04,4.683,0.985,0.00722,0.000229,0.0896,0.1684,1.796,0.1625,0.1695,0.828,0.0,0.0179,0.0,-2.163,0.0
1,2.0,0.008,0.25,934000000.0,1.775,3.696,2.694,8.034,4.661,0.984,0.00779,0.000233,0.0637,0.1684,1.74,0.1625,0.1701,0.555,0.0,0.0163,0.0,-2.226,0.0
1,2.0,0.008,0.25,935000000.0,1.7,3.7,2.787,8.025,4.657,0.984,0.00871,0.000242,0.037,0.1684,1.669,0.1626,0.1712,0.205,0.0,0.0163,0.0,-2.3,0.0
1,2.0,0.008,0.25,937000000.0,1.638,3.704,2.863,8.026,4.703,0.979,0.013,0.000313,0.0379,0.1688,1.611,0.1631,0.1712,0.326,0.0,0.0156,0.0,-2.061,0.0
1,2.0,0.008,0.25,940000000.0,1.575,3.708,2.944,8.029,4.676,0.972,0.0204,0.000465,0.0427,0.1707,1.541,0.1642,0.1741,0.369,0.0,0.0163,0.0,-2.124,0.0
1,2.0,0.008,0.25,942000000.0,1.559,3.71,2.967,8.03,4.667,0.965,0.0273,0.000672,0.0427,0.1722,1.528,0.1652,0.1735,0.376,0.0,0.0171,0.0,-2.14,0.0
1,2.0,0.008,0.25,1030000000.0,1.619,3.711,2.911,8.056,4.482,0.751,0.21,0.0306,0.0782,0.1967,1.555,0.1855,0.1978,0.764,0.0,0.0237,0.0,-1.904,0.0
1,2.0,0.008,0.25,1090000000.0,1.679,3.711,2.853,8.081,4.361,0.534,0.353,0.103,0.0934,0.2168,1.562,0.2018,0.2182,1.055,0.0,0.0307,0.0,-1.844,0.0
1,2.0,0.008,0.25,1100000000.0,1.679,3.712,2.853,8.081,4.36,0.532,0.354,0.104,0.0937,0.2171,1.56,0.202,0.2185,1.058,0.0,0.0307,0.0,-1.844,0.0
1,2.0,0.008,0.25,1150000000.0,1.74,3.711,2.788,8.115,4.288,0.281,0.454,0.255,0.1003,0.2345,1.537,0.2162,0.2357,1.315,0.0,0.0408,0.0,-1.415,0.0
1,2.0,0.008,0.25,1200000000.0,1.798,3.707,2.714,8.159,4.299,0.095,0.399,0.495,0.1315,0.2452,1.501,0.2265,0.2455,1.495,0.0,0.0504,0.0,-0.947,0.0
1,2.0,0.008,0.25,1220000000.0,1.854,3.701,2.635,8.199,4.375,0.03,0.261,0.698,0.1434,0.2484,1.549,0.2319,0.2478,1.561,0.0,0.0565,0.0,-0.578,0.0
1,2.0,0.008,0.25,1230000000.0,1.912,3.696,2.559,8.225,4.452,0.012,0.183,0.794,0.0843,0.25,1.673,0.2345,0.2474,1.528,0.0,0.0568,0.0,-0.364,0.0
1,2.0,0.008,0.25,1230000000.0,1.971,3.691,2.479,8.251,4.547,0.004,0.162,0.823,0.0707,0.25,1.785,0.2351,0.246,1.468,0.0,0.0591,0.0,-0.178,0.0
1,2.0,0.008,0.25,1230000000.0,2.033,3.688,2.403,8.272,4.65,0.001,0.154,0.834,0.0459,0.25,1.888,0.2354,0.2447,1.247,0.0,0.0962,0.0,-0.038,0.0
1,2.0,0.008,0.25,1230000000.0,2.091,3.683,2.328,8.272,4.774,0.0,0.152,0.837,0.0,0.25,1.97,0.2355,0.2439,0.563,0.0,0.1309,0.0,0.045,0.0
1,2.0,0.008,0.25,1230000000.0,2.117,3.681,2.294,8.269,4.822,0.0,0.152,0.837,0.0,0.25,2.001,0.2357,0.2436,0.594,0.0,0.1359,0.0,0.071,0.0
1,2.0,0.008,0.25,1230000000.0,2.177,3.677,2.216,8.272,4.906,0.0,0.152,0.837,0.0,0.25,2.069,0.2358,0.2431,0.837,0.0051,0.1456,0.0,0.14,0.0
1,2.0,0.008,0.25,1230000000.0,2.24,3.672,2.136,8.275,4.987,0.0,0.152,0.837,0.0,0.25,2.14,0.2362,0.2428,1.169,0.0129,0.1519,0.0,0.208,0.0
1,2.0,0.008,0.25,1230000000.0,2.303,3.668,2.054,8.19,5.48,0.0,0.152,0.837,0.0,0.25,1.829,0.2411,0.2453,2.114,0.0719,0.1886,0.0,0.348,0.0173
1,2.0,0.008,0.25,1230000000.0,2.368,3.663,1.969,8.192,5.553,0.0,0.152,0.837,0.0,0.25,1.933,0.2419,0.2454,2.152,0.0857,0.1951,0.0,0.454,0.0313
1,2.0,0.008,0.25,1230000000.0,2.426,3.658,1.892,8.179,5.656,0.0,0.152,0.837,0.0,0.25,1.624,0.2426,0.2456,2.344,0.1037,0.204,0.0,0.537,0.0414
1,2.0,0.008,0.25,1240000000.0,2.511,3.652,1.782,8.157,5.739,0.0,0.152,0.837,0.0,0.25,1.75,0.243,0.2455,2.418,0.1144,0.2118,0.0,0.628,0.0683
1,2.0,0.008,0.25,1240000000.0,2.579,3.647,1.693,8.142,5.795,0.0,0.152,0.837,0.0,0.25,1.943,0.2435,0.2455,2.45,0.1307,0.2165,0.0,0.7,0.0825
1,2.0,0.008,0.25,1240000000.0,2.638,3.642,1.616,8.13,5.833,0.0,0.152,0.837,0.0,0.25,2.133,0.2438,0.2456,2.464,0.1474,0.2202,0.0,0.745,0.0914
1,2.0,0.008,0.25,1240000000.0,2.706,3.637,1.526,8.115,5.877,0.0,0.152,0.837,0.0,0.25,2.285,0.2443,0.2459,2.478,0.1588,0.2238,0.0,0.793,0.0969
1,2.0,0.008,0.25,1240000000.0,2.768,3.632,1.446,8.104,5.906,0.0,0.152,0.837,0.0,0.25,2.44,0.2447,0.2461,2.475,0.1633,0.226,0.0,0.825,0.1029
1,2.0,0.008,0.25,1240000000.0,2.826,3.628,1.369,8.093,5.933,0.0,0.152,0.837,0.0,0.25,2.548,0.2453,0.2465,2.47,0.1675,0.2279,0.0,0.852,0.1092
1,2.0,0.008,0.25,1240000000.0,2.885,3.623,1.293,8.08,5.962,0.0,0.152,0.837,0.0,0.25,2.667,0.2461,0.2471,2.463,0.1722,0.2302,0.0,0.872,0.1135
1,2.0,0.008,0.25,1240000000.0,2.943,3.618,1.217,8.067,5.987,0.0,0.152,0.837,0.0,0.25,2.729,0.2467,0.2477,2.465,0.1762,0.2323,0.0,0.887,0.1196
1,2.0,0.008,0.25,1240000000.0,3.0,3.614,1.14,8.055,6.011,0.0,0.152,0.837,0.0,0.25,2.845,0.2476,0.2485,2.443,0.1803,0.2345,0.0,0.903,0.1265
1,2.0,0.008,0.25,1240000000.0,3.058,3.609,1.062,8.041,6.038,0.0,0.152,0.837,0.0,0.25,2.89,0.2489,0.2496,2.449,0.1933,0.2368,0.0,0.915,0.1334
1,2.0,0.008,0.25,1240000000.0,3.118,3.604,0.983,8.03,6.059,0.0,0.152,0.837,0.0,0.2506,2.964,0.25,0.2506,2.387,0.1966,0.2387,0.0,0.924,0.1409
1,2.0,0.008,0.25,1240000000.0,3.056,3.609,1.066,8.025,6.06,0.0,0.152,0.837,0.0,0.2509,2.862,0.2502,0.2509,2.608,0.1973,0.2389,0.0,0.907,0.1404
1,2.0,0.008,0.25,1240000000.0,3.115,3.605,0.989,8.026,6.065,0.0,0.152,0.837,0.0,0.251,3.0,0.2503,0.251,2.381,0.1977,0.2394,0.0,0.921,0.1444
1,2.0,0.008,0.25,1240000000.0,3.172,3.599,0.91,8.026,6.071,0.0,0.152,0.837,0.0,0.2511,3.098,0.2506,0.2511,2.288,0.1984,0.2396,0.0,0.936,0.1447
1,2.0,0.008,0.25,1240000000.0,3.191,3.599,0.889,8.026,6.074,0.0,0.152,0.837,0.0,0.2512,3.123,0.2506,0.2512,2.307,0.1987,0.2396,0.0,0.939,0.1484
1,2.2,0.008,0.25,0.0,1.485,4.046,4.425,7.359,1.839,0.741,1.39e-05,0.0038,0.2309,0.23,1.486,0.0,0.5435,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,70000000.0,1.499,4.038,4.38,7.358,1.821,0.7,2.03e-05,0.00239,0.239,0.4911,1.5,0.0,0.5775,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,227000000.0,1.546,4.025,4.281,7.364,1.81,0.6,2.99e-05,0.00107,0.2217,0.6058,1.547,0.0,0.5142,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,353000000.0,1.591,4.012,4.184,7.373,1.816,0.499,3.45e-05,0.000585,0.2006,0.6348,1.592,0.0,0.4518,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,457000000.0,1.631,3.996,4.08,7.384,1.829,0.4,3.75e-05,0.000388,0.1806,0.6552,1.632,0.0,0.3892,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,540000000.0,1.664,3.976,3.962,7.397,1.853,0.297,4e-05,0.000303,0.1569,0.6617,1.666,0.0,0.3195,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,607000000.0,1.689,3.95,3.837,7.412,1.889,0.199,4.27e-05,0.000266,0.1342,0.6617,1.69,0.0,0.2618,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,661000000.0,1.705,3.92,3.701,7.433,1.951,0.099,4.64e-05,0.000242,0.1108,0.6617,1.706,0.0,0.1505,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,683000000.0,1.714,3.907,3.641,7.451,2.007,0.049,4.96e-05,0.00023,0.1004,0.6617,1.715,0.0,0.1332,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,689000000.0,1.719,3.906,3.63,7.46,2.034,0.035,5.12e-05,0.000226,0.0974,0.6617,1.72,0.0,0.1396,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,699000000.0,1.745,3.915,3.644,7.49,2.126,0.01,5.7e-05,0.000215,0.0918,0.6617,1.74,0.0,0.1788,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,702000000.0,1.805,3.949,3.723,7.543,2.312,0.001,6.79e-05,0.000208,0.0797,0.6617,1.751,0.0,0.3515,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,703000000.0,1.835,3.963,3.744,7.562,2.445,0.0,7.22e-05,0.000207,0.0529,0.6617,1.74,0.0,0.4398,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,703000000.0,1.837,3.965,3.749,7.56,2.532,0.0,7.28e-05,0.000207,0.0276,0.6617,1.795,0.0,0.4831,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,703000000.0,1.807,3.958,3.752,7.522,2.694,0.0,7.45e-05,0.000207,0.0,0.6617,1.887,0.0,0.4458,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,703000000.0,1.78,3.945,3.726,7.509,2.795,0.992,7.45e-05,0.000207,0.0,0.6617,1.863,0.0044,0.4276,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,703000000.0,1.793,3.929,3.65,7.503,2.903,0.992,7.45e-05,0.000207,0.0,0.6617,1.857,0.01,0.3758,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,703000000.0,1.81,3.912,3.568,7.499,3.011,0.992,7.45e-05,0.000207,0.0,0.6617,1.851,0.0176,0.3003,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,704000000.0,1.815,3.895,3.49,7.497,3.12,0.992,7.45e-05,0.000207,0.0,0.6617,1.844,0.0241,0.2747,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,704000000.0,1.815,3.89,3.471,7.498,3.147,0.992,7.45e-05,0.000207,0.0,0.6617,1.842,0.0264,0.2681,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,704000000.0,1.813,3.874,3.412,7.501,3.23,0.992,7.45e-05,0.000207,0.0,0.6617,1.835,0.0333,0.2554,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,705000000.0,1.807,3.857,3.348,7.508,3.316,0.992,7.45e-05,0.000207,0.0,0.6617,1.827,0.0406,0.2416,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,706000000.0,1.798,3.837,3.277,7.52,3.403,0.992,7.45e-05,0.000207,0.0,0.6617,1.817,0.0506,0.2272,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,706000000.0,1.788,3.821,3.225,7.53,3.463,0.992,7.45e-05,0.000207,0.0,0.6617,1.81,0.0559,0.2135,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,707000000.0,1.775,3.806,3.175,7.543,3.522,0.992,7.45e-05,0.000207,0.0,0.6617,1.8,0.062,0.2025,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,707000000.0,1.749,3.786,3.124,7.564,3.613,0.992,7.45e-05,0.000207,0.0,0.6617,1.78,0.0696,0.1869,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,708000000.0,1.707,3.77,3.099,7.59,3.705,0.992,7.45e-05,0.000207,0.0,0.6617,1.751,0.0771,0.1743,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,709000000.0,1.644,3.754,3.1,7.617,3.796,0.992,7.45e-05,0.000207,0.0,0.6617,1.708,0.0837,0.1643,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,709000000.0,1.592,3.743,3.109,7.636,3.857,0.992,7.45e-05,0.000207,0.0,0.6617,1.673,0.0862,0.1574,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,710000000.0,1.546,3.729,3.098,7.664,3.947,0.992,7.45e-05,0.000207,0.0,0.6617,1.624,0.0904,0.1487,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,710000000.0,1.545,3.726,3.084,7.673,3.976,0.992,7.45e-05,0.000207,0.0,0.6617,1.614,0.0914,0.1466,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,711000000.0,1.593,3.715,2.995,7.705,4.087,0.992,7.45e-05,0.000207,0.0,0.584,1.621,0.097,0.1412,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,712000000.0,1.658,3.709,2.903,7.733,4.189,0.992,7.45e-05,0.000207,0.0,0.4213,1.667,0.1025,0.1382,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,713000000.0,1.719,3.704,2.822,7.757,4.277,0.992,7.45e-05,0.000207,0.0,0.3322,1.721,0.1066,0.1369,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,713000000.0,1.798,3.699,2.726,7.785,4.378,0.992,7.45e-05,0.000207,0.0,0.2747,1.795,0.1119,0.1362,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,714000000.0,1.86,3.695,2.649,7.805,4.453,0.992,7.45e-05,0.000207,0.0,0.2416,1.856,0.1159,0.1362,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,715000000.0,1.929,3.691,2.562,7.827,4.532,0.992,7.45e-05,0.000207,0.0,0.2169,1.923,0.1197,0.1367,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,716000000.0,1.988,3.688,2.489,7.846,4.596,0.992,7.45e-05,0.000207,0.0,0.1988,1.982,0.1228,0.1373,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,716000000.0,2.05,3.684,2.412,7.864,4.662,0.992,7.45e-05,0.000207,0.0,0.1851,2.043,0.1263,0.1385,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,717000000.0,2.113,3.681,2.339,7.883,4.725,0.992,7.45e-05,0.000207,0.0,0.1761,2.106,0.1297,0.1401,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,718000000.0,2.177,3.677,2.258,7.9,4.784,0.992,7.45e-05,0.000207,0.0,0.1711,2.17,0.133,0.1417,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,719000000.0,2.239,3.673,2.179,7.916,4.84,0.992,7.51e-05,0.000207,0.0,0.167,2.232,0.1359,0.1436,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,719000000.0,2.298,3.669,2.104,7.93,4.89,0.992,7.99e-05,0.000207,0.0,0.1655,2.291,0.1387,0.1456,0.0,0.0,0.0,0.0,0.0,0.0
1,2.2,0.008,0.25,720000000.0,2.358,3.664,2.027,7.945,4.939,0.992,0.000111,0.000207,0.0,0.1648,2.351,0.1419,0.1479,0.0,0.0,0.001,0.0,0.0,0.0
1,2.2,0.008,0.25,720000000.0,2.416,3.66,1.952,7.962,4.985,0.992,0.000306,0.000208,0.0,0.1647,2.409,0.1452,0.1504,-1.584,0.0,0.0057,0.0,0.0,0.0
1,2.2,0.008,0.25,721000000.0,2.473,3.656,1.876,8.012,5.009,0.991,0.00113,0.000209,0.0148,0.1647,2.467,0.1487,0.1533,0.423,0.0,0.0129,0.0,-1.527,0.0
1,2.2,0.008,0.25,721000000.0,2.475,3.656,1.875,8.02,5.001,0.991,0.00127,0.000209,0.0208,0.1647,2.467,0.149,0.1535,0.742,0.0,0.0129,0.0,-1.525,0.0
1,2.2,0.008,0.25,721000000.0,2.411,3.661,1.959,8.051,4.852,0.989,0.00318,0.00021,0.0721,0.1647,2.392,0.1496,0.1545,1.609,0.0,0.0148,0.0,-1.589,0.0
1,2.2,0.008,0.25,721000000.0,2.341,3.666,2.05,8.047,4.765,0.988,0.0042,0.000212,0.0843,0.1647,2.327,0.1499,0.1552,1.286,0.0,0.0176,0.0,0.0,0.0
1,2.2,0.008,0.25,721000000.0,2.277,3.671,2.133,8.041,4.706,0.987,0.00524,0.000215,0.0818,0.1647,2.266,0.1502,0.1561,0.945,0.0,0.0176,0.0,0.0,0.0
1,2.2,0.008,0.25,722000000.0,2.208,3.675,2.219,8.035,4.667,0.986,0.00626,0.000219,0.0613,0.1647,2.198,0.1506,0.1571,0.633,0.0,0.0148,0.0,0.0,0.0
1,2.2,0.008,0.25,722000000.0,2.142,3.68,2.304,8.031,4.653,0.985,0.00732,0.000227,0.0446,0.1647,2.131,0.1513,0.1583,0.426,0.0,0.0148,0.0,0.0,0.0
1,2.2,0.008,0.25,722000000.0,2.084,3.684,2.378,8.029,4.655,0.984,0.00864,0.00024,0.0376,0.1647,2.071,0.1521,0.1594,0.356,0.0,0.0148,0.0,-1.916,0.0
1,2.2,0.008,0.25,723000000.0,2.013,3.687,2.462,8.032,4.654,0.981,0.0111,0.000269,0.0406,0.1647,1.996,0.1535,0.1608,0.466,0.0,0.0148,0.0,-1.987,0.0
1,2.2,0.008,0.25,724000000.0,1.947,3.691,2.544,8.034,4.64,0.979,0.0135,0.0003,0.0426,0.1647,1.926,0.1545,0.162,0.513,0.0,0.0159,0.0,-2.053,0.0
1,2.2,0.008,0.25,725000000.0,1.882,3.696,2.628,8.035,4.627,0.976,0.016,0.00034,0.0426,0.1647,1.856,0.1554,0.1631,0.513,0.0,0.0159,0.0,-2.118,0.0
1,2.2,0.008,0.25,725000000.0,1.821,3.7,2.705,8.035,4.617,0.973,0.0189,0.000396,0.0419,0.1647,1.792,0.1562,0.1651,0.516,0.0,0.0159,0.0,-2.179,0.0
1,2.2,0.008,0.25,727000000.0,1.752,3.704,2.792,8.036,4.605,0.968,0.0238,0.000509,0.0419,0.1647,1.717,0.1574,0.1667,0.531,0.0,0.0159,0.0,-2.248,0.0
1,2.2,0.008,0.25,729000000.0,1.684,3.709,2.879,8.038,4.59,0.959,0.0323,0.000766,0.0419,0.1659,1.643,0.159,0.1692,0.556,0.0,0.0169,0.0,-2.316,0.0
1,2.2,0.008,0.25,733000000.0,1.642,3.714,2.941,8.04,4.574,0.944,0.0472,0.0014,0.0419,0.1689,1.601,0.1611,0.1705,0.584,0.0,0.0169,0.0,-2.057,0.0
1,2.2,0.008,0.25,791000000.0,1.702,3.714,2.881,8.061,4.439,0.756,0.208,0.0268,0.0743,0.1876,1.633,0.1765,0.1887,0.87,0.0,0.0225,0.0,-1.997,0.0
1,2.2,0.008,0.25,814000000.0,1.727,3.714,2.857,8.07,4.39,0.665,0.276,0.0495,0.0834,0.1951,1.64,0.1826,0.1962,0.988,0.0,0.025,0.0,-1.972,0.0
1,2.2,0.008,0.25,864000000.0,1.787,3.714,2.795,8.095,4.298,0.451,0.404,0.135,0.0933,0.2114,1.645,0.1962,0.2127,1.235,0.0,0.0305,0.0,-1.611,0.0
1,2.2,0.008,0.25,911000000.0,1.847,3.712,2.728,8.133,4.253,0.204,0.468,0.317,0.093,0.2263,1.616,0.2086,0.2273,1.465,0.0,0.0393,0.0,-1.25,0.0
1,2.2,0.008,0.25,941000000.0,1.902,3.706,2.649,8.181,4.305,0.055,0.363,0.571,0.0996,0.234,1.611,0.217,0.2334,1.593,0.0,0.0475,0.0,-0.755,0.0
1,2.2,0.008,0.25,949000000.0,1.962,3.699,2.562,8.224,4.427,0.011,0.274,0.704,0.0897,0.2352,1.72,0.2196,0.2324,1.59,0.0,0.0534,0.0,-0.395,0.0
1,2.2,0.008,0.25,950000000.0,2.025,3.693,2.474,8.255,4.543,0.002,0.25,0.737,0.063,0.2352,1.844,0.2203,0.2306,1.488,0.0,0.0555,0.0,-0.169,0.0
1,2.2,0.008,0.25,950000000.0,2.086,3.689,2.397,8.275,4.67,0.0,0.244,0.744,0.0245,0.2352,1.949,0.2206,0.2294,0.936,0.0,0.1114,0.0,-0.022,0.0
1,2.2,0.008,0.25,950000000.0,2.107,3.688,2.371,8.271,4.724,0.0,0.244,0.745,0.0,0.2352,1.977,0.2206,0.2291,0.508,0.0,0.1207,0.0,-0.001,0.0
1,2.2,0.008,0.25,950000000.0,2.165,3.684,2.296,8.27,4.829,0.0,0.244,0.745,0.0,0.2352,2.046,0.2207,0.2285,0.61,0.004,0.1312,0.0,0.079,0.0
1,2.2,0.008,0.25,950000000.0,2.225,3.679,2.219,8.276,4.91,0.0,0.244,0.745,0.0,0.2352,2.115,0.221,0.228,0.855,0.0103,0.1382,0.0,0.155,0.0
1,2.2,0.008,0.25,951000000.0,2.286,3.675,2.141,8.282,4.983,0.0,0.244,0.745,0.0,0.2352,2.184,0.2214,0.2277,1.133,0.0177,0.1429,0.0,0.225,0.0
1,2.2,0.008,0.25,955000000.0,2.345,3.671,2.066,8.185,5.525,0.0,0.244,0.745,0.0,0.2352,1.286,0.2258,0.2299,2.302,0.083,0.1771,0.0,0.353,0.0138
1,2.2,0.008,0.25,957000000.0,2.425,3.664,1.958,8.173,5.61,0.0,0.244,0.745,0.0,0.2352,1.122,0.226,0.2295,2.398,0.0941,0.1846,0.0,0.455,0.0429
1,2.2,0.008,0.25,957000000.0,2.491,3.659,1.873,8.166,5.675,0.0,0.244,0.745,0.0,0.2352,1.196,0.2262,0.2292,2.46,0.1041,0.1907,0.0,0.552,0.0565
1,2.2,0.008,0.25,958000000.0,2.572,3.653,1.767,8.158,5.753,0.0,0.244,0.745,0.0,0.2352,1.5,0.2264,0.229,2.521,0.1226,0.1974,0.0,0.675,0.0666
1,2.2,0.008,0.25,958000000.0,2.631,3.648,1.688,8.15,5.804,0.0,0.244,0.745,0.0,0.2352,1.819,0.2267,0.2289,2.543,0.1381,0.2021,0.0,0.758,0.0733
1,2.2,0.008,0.25,959000000.0,2.688,3.643,1.612,8.143,5.845,0.0,0.244,0.745,0.0,0.2352,2.07,0.2271,0.2289,2.556,0.1454,0.2058,0.0,0.822,0.0779
1,2.2,0.008,0.25,959000000.0,2.747,3.639,1.537,8.131,5.886,0.0,0.244,0.745,0.0,0.2352,2.239,0.2274,0.2291,2.569,0.1517,0.2086,0.0,0.871,0.083
1,2.2,0.008,0.25,959000000.0,2.81,3.634,1.454,8.12,5.922,0.0,0.244,0.745,0.0,0.2352,2.419,0.2279,0.2293,2.565,0.164,0.2112,0.0,0.914,0.0897
1,2.2,0.008,0.25,959000000.0,2.871,3.63,1.376,8.11,5.95,0.0,0.244,0.745,0.0,0.2352,2.563,0.2283,0.2295,2.556,0.168,0.2134,0.0,0.942,0.0959
1,2.2,0.008,0.25,959000000.0,2.928,3.625,1.3,8.098,5.976,0.0,0.244,0.745,0.0,0.2352,2.679,0.2289,0.2299,2.547,0.1722,0.2152,0.0,0.969,0.0996
1,2.2,0.008,0.25,960000000.0,2.986,3.621,1.223,8.086,6.003,0.0,0.244,0.745,0.0,0.2352,2.781,0.2295,0.2305,2.539,0.1759,0.2171,0.0,0.986,0.1052
1,2.2,0.008,0.25,960000000.0,3.045,3.616,1.146,8.072,6.03,0.0,0.244,0.745,0.0,0.2352,2.85,0.2304,0.2312,2.536,0.1799,0.219,0.0,1.004,0.1108
1,2.2,0.008,0.25,960000000.0,3.101,3.61,1.067,8.059,6.056,0.0,0.244,0.745,0.0,0.2352,2.955,0.2314,0.2321,2.536,0.1834,0.221,0.0,1.015,0.1177
1,2.2,0.008,0.25,960000000.0,3.159,3.606,0.992,8.042,6.086,0.0,0.244,0.745,0.0,0.2352,3.031,0.2328,0.2334,2.547,0.1878,0.2233,0.0,1.023,0.126
1,2.2,0.008,0.25,960000000.0,3.219,3.601,0.912,8.027,6.114,0.0,0.244,0.745,0.0,0.2352,3.109,0.2344,0.235,2.518,0.1917,0.2257,0.0,1.032,0.135
1,2.2,0.008,0.25,960000000.0,3.242,3.599,0.881,8.025,6.118,0.0,0.244,0.745,0.0,0.2353,3.111,0.2346,0.2352,2.541,0.1923,0.2262,0.0,1.034,0.1366
1,2.5,0.008,0.25,0.0,1.693,4.085,4.428,7.378,1.776,0.741,1.49e-05,0.00378,0.2502,0.251,1.694,0.0,0.5332,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5,0.008,0.25,50800000.0,1.707,4.075,4.377,7.374,1.75,0.7,2.36e-05,0.00217,0.2536,0.4667,1.707,0.0,0.5418,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5,0.008,0.25,163000000.0,1.754,4.063,4.278,7.378,1.736,0.6,3.3e-05,0.000898,0.2343,0.5664,1.755,0.0,0.4807,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5,0.008,0.25,255000000.0,1.801,4.05,4.179,7.388,1.74,0.499,3.73e-05,0.000486,0.21,0.5972,1.802,0.0,0.4121,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5,0.008,0.25,330000000.0,1.842,4.034,4.075,7.399,1.752,0.4,4e-05,0.000335,0.1889,0.6118,1.843,0.0,0.3456,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5,0.008,0.25,390000000.0,1.877,4.013,3.956,7.412,1.774,0.297,4.27e-05,0.000275,0.1638,0.6189,1.879,0.0,0.2811,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5,0.008,0.25,438000000.0,1.904,3.988,3.83,7.426,1.809,0.199,4.53e-05,0.000248,0.1392,0.6259,1.905,0.0,0.1889,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5,0.008,0.25,476000000.0,1.923,3.959,3.695,7.447,1.87,0.099,4.89e-05,0.000227,0.115,0.6259,1.924,0.0,0.1243,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5,0.008,0.25,492000000.0,1.933,3.947,3.635,7.466,1.927,0.049,5.23e-05,0.000216,0.1038,0.6259,1.934,0.0,0.1243,0.0,0.0,0.0,0.0,0.0,0.0
